#timestamp_lkf,mono_status,stereo_status,nr_keypoints,nrDetectedFeatures,nrTrackerFeatures,nrMonoInliers,nrMonoPutatives,nrStereoInliers,nrStereoPutatives,monoRansacIters,stereoRansacIters,nrValidRKP,nrNoLeftRectRKP,nrNoRightRectRKP,nrNoDepthRKP,nrFailedArunRKP,featureDetectionTime,featureTrackingTime,monoRansacTime,stereoRansacTime,featureSelectionTime,extracted_corners,need_n_corners,frontEndTotalSpinTime,full_preint_duration,Tracking_processStereoFrame_time,clone_rect_params_time_,feature_tracking_time_,some_between_definition_time_,sparse_stereo_time_,outlierRejectionStereo_time_,feature_detection_in_Traking_processStereoFrame_time_,sparseStereoMatching_time_,Feature_Detection_First_Part_,Feature_Detection_Second_Part_,Feature_Detection_Third_Part_,Feature_Detection_Fourth_Part_,Feature_Detection_Fifth_Part_,
1620391280592512008,VALID,VALID,279,0,213,56,213,6,10,74,1,278,6,38,110,4,35762,4821,1575,33,0,223,244,73992,31,73959,2398,5448,0,10856,36,36077,16152,1597,20479,446,1,13234
1620391280792512008,VALID,FEW_MATCHES,292,0,222,57,222,3,5,78,1,319,8,36,92,2,43023,6159,1682,34,0,235,243,82289,27,82260,3707,6851,0,11736,38,43509,13254,1628,24043,443,1,16904
1620391280992520008,VALID,VALID,285,0,220,59,220,6,10,71,1,314,4,37,87,4,36898,4621,1516,40,0,226,241,75037,27,75008,2406,5092,0,11689,43,37202,15381,1588,20648,437,1,14220
1620391281192527008,VALID,VALID,290,0,218,71,218,16,20,48,1,310,4,37,82,4,35547,5175,1084,47,0,219,229,73946,26,73918,1959,5807,0,11684,50,35867,15707,1613,19781,485,1,13663
1620391281392539008,VALID,VALID,290,0,223,67,223,13,16,57,1,321,8,35,79,3,39417,5016,1261,42,0,223,233,76796,34,76760,2118,5484,0,11185,44,39879,15337,1597,21209,451,1,16154
1620391281592665008,VALID,INVALID,280,0,218,53,218,13,16,87,1,321,9,30,85,0,44439,5766,1826,42,0,227,247,83541,26,83513,2992,6297,0,13422,79,44740,12651,1616,23030,465,1,19323
1620391281792672008,VALID,VALID,282,0,219,60,219,5,8,68,1,333,5,26,74,3,37317,5014,1449,33,0,222,240,75891,25,75864,3034,5598,0,11859,36,37647,14638,1677,20085,467,0,15083
1620391281992681008,VALID,INVALID,278,0,211,46,211,5,8,101,1,327,6,18,92,0,42597,5481,2027,33,0,232,254,79632,27,79603,1899,6042,0,10865,63,43071,14129,1599,23910,462,1,16620
1620391282192692008,VALID,VALID,276,0,196,52,196,6,8,74,1,299,8,22,89,2,37479,4614,1416,34,0,224,248,74883,26,74854,2637,5094,0,10192,37,37783,16197,1601,22022,456,1,13395
1620391282392710008,VALID,INVALID,301,0,212,45,212,6,8,101,1,329,3,40,96,0,45200,4459,2041,34,0,256,255,82862,35,82824,2459,4938,0,11440,60,45616,14680,1674,23925,613,1,18983
1620391282659332008,VALID,INVALID,297,0,196,56,196,6,8,63,1,296,6,36,99,0,36983,6767,1266,34,0,241,244,75663,35,75625,2584,7382,0,10676,64,37351,14674,1616,19676,461,1,15224
1620391282859337008,VALID,INVALID,297,0,192,69,192,6,8,39,1,294,3,27,96,0,39217,4616,823,34,0,228,231,75698,28,75668,2377,5678,0,10829,60,39518,15047,1591,22333,469,1,14819
1620391283059351008,VALID,INVALID,289,0,237,79,237,6,8,45,1,315,6,30,96,0,21476,2903,647,34,0,210,221,43633,31,43600,2957,3266,0,7360,50,21651,6730,960,12468,263,0,7780
1620391283325978008,VALID,INVALID,324,0,215,46,215,6,8,101,1,348,7,40,98,0,29071,3712,1236,34,0,278,254,54013,25,53986,2442,4087,0,6656,45,29296,9103,947,17131,318,0,10670
1620391283526112008,VALID,VALID,301,0,250,70,250,24,30,65,1,334,10,35,96,6,24737,3074,999,38,0,231,230,48510,25,48483,1609,3456,0,7952,40,24921,8468,1005,14978,394,0,8356
1620391283726123008,VALID,VALID,286,0,238,50,238,33,42,101,1,310,7,29,119,9,24435,3211,1480,43,0,236,250,49197,18,49177,2722,3592,0,7597,45,24621,8059,921,14065,332,0,9113
1620391283926124008,VALID,VALID,294,0,234,73,234,36,49,52,1,303,4,42,93,13,29229,12273,1747,70,0,221,227,69460,52,69405,3753,13080,0,13058,74,29403,7327,1373,17766,347,0,9740
1620391284126132008,VALID,VALID,307,0,229,71,229,32,39,54,1,304,8,56,90,7,23413,2964,731,41,0,236,229,45143,19,45122,1614,3333,0,6905,44,23604,7963,951,13215,267,0,8977
1620391284326138008,VALID,VALID,302,0,242,74,242,34,39,56,1,314,5,29,117,5,26717,4037,861,49,0,228,226,52086,16,52068,2045,4451,0,8227,53,26919,7850,1149,17522,271,0,7770
1620391284526153008,VALID,VALID,307,0,227,74,227,40,47,48,1,302,7,32,112,7,21811,3359,668,54,0,233,226,44506,18,44487,2125,3827,0,7040,57,22001,7737,958,12071,264,0,8514
1620391284726154008,VALID,VALID,311,0,244,76,244,44,46,52,1,320,4,33,120,2,25788,3722,749,44,0,235,224,49613,19,49592,2764,4122,0,7399,46,25988,7549,958,16047,268,0,8509
1620391284926162008,VALID,VALID,295,0,249,96,249,51,63,33,1,310,0,38,88,12,21533,2903,518,67,0,199,204,42686,17,42666,1677,3262,0,7990,70,21696,6443,955,13179,270,0,7124
1620391285126165008,VALID,VALID,302,0,238,84,238,54,62,40,1,296,7,29,116,8,31363,3612,588,69,0,218,216,60321,17,60302,2768,3993,0,7559,73,31644,12131,956,17380,382,1,12640
1620391285326182008,VALID,VALID,305,0,249,87,249,52,56,41,1,326,5,19,113,4,22716,3155,626,61,0,218,213,47044,21,47022,2893,3557,0,8270,64,22912,7685,908,13221,266,0,8317
1620391285526183008,VALID,VALID,302,0,254,88,254,52,58,42,1,312,9,35,106,6,26670,4027,656,59,0,214,212,50713,25,50686,2477,4407,0,7876,61,26848,7325,931,16737,332,0,8665
1620391285726194008,VALID,VALID,313,0,251,75,251,53,57,57,1,329,8,32,116,4,26029,7625,1717,89,0,238,225,60936,44,60889,3133,8233,0,11665,93,26328,8707,1204,15282,267,0,9272
1620391285926202008,VALID,VALID,295,0,236,94,236,51,58,31,1,283,11,28,108,7,23513,2948,466,68,0,201,206,46232,21,46209,2607,3327,0,8062,71,23679,7145,955,14685,267,0,7602
1620391286126209008,VALID,VALID,281,0,237,92,237,40,50,33,1,268,8,43,97,10,20925,3178,492,60,0,189,208,42005,17,41986,2300,3582,0,7339,64,21100,6192,963,13160,309,0,6488
1620391286326212008,VALID,VALID,302,0,229,66,229,21,34,62,1,295,8,42,107,13,29697,11471,1684,52,0,236,234,73899,56,73839,9071,12355,0,11842,56,29879,7796,1376,19391,282,0,8644
1620391286526218008,VALID,VALID,315,0,223,74,223,21,34,46,1,296,6,47,102,13,23895,2859,624,39,0,241,226,45689,20,45667,1680,3222,0,6836,43,24088,8253,957,13579,299,0,9056
1620391286726228008,VALID,VALID,312,0,233,90,233,17,30,33,1,273,10,47,112,13,25249,3626,489,50,0,222,210,48511,18,48492,3165,4013,0,7089,53,25428,7375,955,16207,259,0,7823
1620391286926240008,VALID,VALID,315,0,213,83,213,30,32,33,1,276,4,41,122,2,25746,4013,641,51,0,232,217,51433,22,51409,2022,4519,0,9593,56,25930,7808,1288,14563,289,0,9603
1620391287192992008,VALID,VALID,305,0,241,68,241,24,32,64,1,286,8,57,119,8,29163,11919,1783,56,0,237,232,69023,56,68963,3906,12590,0,12214,60,29354,8031,1284,18614,364,1,8897
1620391287393003008,VALID,VALID,304,0,232,68,232,26,34,59,1,286,9,69,96,8,25394,2913,839,42,0,236,232,47839,19,47818,1716,3506,0,7173,45,25595,7848,973,14916,278,0,9223
1620391287593006008,VALID,VALID,303,0,237,66,237,26,33,66,1,273,13,57,124,7,24309,2976,913,40,0,237,234,47239,17,47220,1836,3331,0,7404,43,24505,8182,950,14446,267,0,8641
1620391287793019008,VALID,VALID,305,0,225,68,225,34,40,56,1,270,7,60,119,6,24644,2899,740,47,0,237,232,47577,19,47556,2740,3287,0,7043,50,24839,7928,954,14300,273,0,9113
1620391288059648008,VALID,VALID,305,0,234,74,234,36,44,51,1,289,7,38,123,8,26329,3059,763,53,0,231,226,48613,17,48594,1785,3454,0,7723,56,26510,7348,1025,16567,275,0,8459
1620391288259663008,VALID,VALID,309,0,239,70,239,30,40,60,1,293,8,54,113,10,27580,7631,1673,68,0,239,230,62405,63,62338,3749,8264,0,11957,72,27775,7830,1384,14968,270,0,10955
1620391288459665008,VALID,VALID,301,0,247,80,247,24,38,48,1,266,14,60,114,14,24676,3614,715,46,0,221,220,47197,20,47175,1862,4029,0,7475,49,24859,7197,948,15656,275,0,7791
1620391288659680008,VALID,VALID,296,0,245,66,245,19,25,71,1,275,12,59,123,6,24703,2974,1011,33,0,230,234,48809,18,48788,3391,3347,0,7344,35,24883,7637,955,15103,277,0,8363
1620391288859681008,VALID,VALID,308,0,228,77,228,29,42,44,1,273,1,72,100,13,23037,2974,608,63,0,231,223,44628,18,44609,1762,3331,0,7285,67,23228,7396,957,13461,281,0,8334
1620391289059687008,VALID,VALID,299,0,240,65,240,26,34,70,1,265,10,77,114,8,24705,3022,1025,57,0,234,235,48097,18,48077,1718,3333,0,7954,62,24894,7846,990,14722,269,0,8720
1620391289259696008,VALID,VALID,297,0,243,72,243,37,37,58,1,272,7,79,110,0,24622,3309,838,43,0,225,228,47692,16,47674,1712,3841,0,7714,47,24806,7683,948,15152,266,0,8251
1620391289459708008,VALID,VALID,310,0,238,73,238,26,30,61,1,274,8,75,114,4,26685,10035,2213,53,0,237,227,65680,86,65589,4062,10744,0,13034,56,26872,7631,1382,14245,286,0,10768
1620391289659709008,VALID,VALID,306,0,243,70,243,24,37,62,1,257,9,66,134,13,22358,2987,877,43,0,236,230,45264,21,45242,1741,3361,0,7471,46,22545,7618,950,13052,283,0,8070
1620391289859720008,VALID,VALID,301,0,247,71,247,20,44,62,1,244,9,58,143,23,26295,3617,895,47,0,230,229,50331,17,50313,2283,4027,0,7970,51,26486,7530,946,16196,305,0,8845
1620391290059725008,VALID,VALID,285,0,220,47,220,6,29,101,1,251,7,34,143,23,23106,3907,1260,33,0,238,253,46405,16,46387,1812,4332,0,6791,36,23305,7855,944,12842,277,0,9039
1620391290259738008,VALID,VALID,298,0,203,60,203,24,35,58,1,250,8,26,147,10,25971,3824,782,41,0,238,240,49643,18,49624,3698,4250,0,6409,44,26162,7427,951,15997,266,0,8754
1620391290526488008,VALID,INVALID,282,0,215,50,215,24,35,96,1,294,6,8,139,0,25604,2858,1179,41,0,232,250,47903,16,47885,1632,3226,0,6866,41,25786,8200,955,16356,272,0,8017
1620391290726500008,VALID,INVALID,279,0,213,59,213,24,35,67,1,280,7,13,133,0,23808,3221,907,41,0,220,241,47357,21,47333,2851,3589,0,7307,46,23987,7726,1030,14575,264,0,7936
1620391290926509008,VALID,INVALID,287,0,216,60,216,24,35,66,1,287,9,13,134,0,26412,3558,836,41,0,227,240,49259,17,49241,2500,3949,0,6704,42,26596,7685,947,16192,268,0,9001
1620391291193139008,VALID,INVALID,276,0,191,54,191,24,35,64,1,261,6,14,132,0,26497,3654,706,41,0,222,246,49285,18,49264,3541,4117,0,5898,37,26667,7443,967,17068,388,0,8072
1620391291393150008,VALID,FEW_MATCHES,285,0,182,77,182,2,2,27,1,263,1,10,116,0,23194,5864,550,28,0,208,223,49465,32,49430,2415,6451,0,8870,30,23363,6840,1222,13525,287,0,8157
1620391291593154008,VALID,INVALID,308,0,214,54,214,2,2,81,1,311,9,16,132,0,26213,3070,1024,28,0,254,246,49225,16,49207,2213,3393,0,6839,46,26419,8361,951,14804,363,0,10092
1620391291793175008,VALID,VALID,289,0,240,63,240,28,38,75,1,290,5,9,152,10,24979,3939,1043,43,0,226,237,48831,18,48812,2142,4370,0,7598,47,25163,7417,944,15049,275,0,8706
1620391292059916008,VALID,FEW_MATCHES,323,0,211,45,211,3,5,101,1,342,5,14,126,2,26994,2973,1209,21,0,278,255,49940,16,49922,1788,3358,0,6589,23,27210,8801,951,14298,351,0,11390
1620391292259926008,VALID,INVALID,276,0,250,40,250,3,5,101,1,339,9,18,120,0,24039,3056,1421,21,0,236,260,47856,17,47838,1719,3451,0,7872,46,24230,7881,943,13711,269,1,9112
1620391292459939008,VALID,VALID,294,0,229,58,229,37,41,86,1,312,9,13,127,4,23888,3200,1144,44,0,236,242,46644,17,46624,1800,3755,0,7017,47,24081,7783,956,14178,279,0,8470
1620391292659954008,VALID,VALID,280,0,238,58,238,8,12,87,1,335,4,9,109,3,27282,6146,2688,33,0,222,242,64655,32,64620,2273,7010,0,14298,36,27467,9672,1485,17242,263,0,8288
1620391292926577008,VALID,INVALID,281,0,233,52,233,8,12,101,1,315,4,7,136,0,23420,2810,1335,33,0,229,248,45927,20,45905,1645,3191,0,7405,40,23606,7649,946,13487,274,0,8709
1620391293126583008,VALID,FEW_MATCHES,299,0,241,84,241,4,10,41,1,304,7,18,121,6,25599,2980,610,24,0,215,216,48983,23,48958,2895,3360,0,7985,27,25779,7385,948,15735,260,0,8652
1620391293326595008,VALID,VALID,283,0,239,95,239,7,7,31,1,278,14,14,121,0,23381,4343,523,26,0,188,205,47167,16,47148,2123,4818,0,8477,29,23537,6786,962,15673,276,0,6465
1620391293593351008,VALID,FEW_MATCHES,287,0,214,101,214,2,2,24,1,257,2,17,124,0,21571,2890,345,24,0,186,199,41453,17,41434,2549,3244,0,6746,25,21732,6031,959,13267,251,0,7090
1620391293793357008,VALID,FEW_MATCHES,286,0,238,101,238,3,6,27,1,264,8,18,130,3,25817,2979,412,25,0,185,199,46093,16,46076,1605,3346,0,7661,27,25971,6046,1110,17902,252,0,6548
1620391293993361008,VALID,FEW_MATCHES,297,0,237,71,237,3,5,57,1,294,9,14,144,2,25724,3107,893,22,0,226,229,49756,19,49735,2829,3597,0,8029,24,25915,7480,946,15797,256,0,8720
1620391294193379008,VALID,VALID,292,0,236,79,236,42,46,45,1,259,7,18,161,4,20990,3440,712,53,0,213,221,43980,17,43961,2668,4009,0,7282,57,21165,6999,959,11977,263,0,7788
1620391294393379008,VALID,VALID,282,0,229,82,229,20,51,39,1,226,7,22,143,31,24527,3533,551,45,0,200,218,45104,18,45084,1660,3933,0,6912,47,24685,6391,974,16341,263,0,6944
1620391294593386008,VALID,INVALID,313,0,211,51,211,20,51,89,1,303,7,17,146,0,27163,3567,1091,45,0,262,249,51335,16,51317,1990,3965,0,6736,56,27375,9025,1133,16521,366,0,9139
1620391294793393008,VALID,FEW_MATCHES,289,0,230,80,230,3,4,42,1,253,8,20,157,1,21530,2927,589,25,0,209,220,42744,16,42727,1665,3283,0,7472,27,21702,6830,960,13056,275,0,7236
1620391294993407008,VALID,INVALID,297,0,205,76,205,3,4,36,1,245,2,12,167,0,21201,3230,486,25,0,221,224,43585,35,43549,2715,3577,0,6834,45,21438,7387,1002,12486,254,0,7455
1620391295193409008,VALID,FEW_MATCHES,285,0,218,99,218,4,5,23,1,238,5,11,149,1,24940,3522,340,22,0,186,201,46445,21,46422,3631,3858,0,6640,23,25089,6041,952,16654,250,0,7080
1620391295393413008,VALID,INVALID,303,0,235,106,235,4,5,28,1,243,9,27,153,0,25024,2837,424,22,0,197,194,45258,17,45239,1586,3200,0,7302,48,25190,6392,1129,16690,253,0,6948
1620391295593421008,VALID,INVALID,305,0,238,64,238,4,5,71,1,272,7,13,187,0,23635,3891,1044,22,0,241,236,48465,17,48446,2713,4406,0,7435,42,23834,7988,954,13965,278,0,8434
1620391295793444008,VALID,INVALID,294,0,249,62,249,4,5,83,1,287,9,18,167,0,26180,3240,1383,22,0,232,238,51281,18,51261,2115,3707,0,8767,46,26384,7697,1086,16888,282,0,7919
1620391296060063008,VALID,FEW_MATCHES,292,0,229,73,229,3,4,59,1,251,11,41,144,1,25300,3386,804,23,0,219,227,46862,17,46843,1803,3784,0,7044,26,25469,7035,954,17063,247,0,7033
1620391296260068008,VALID,INVALID,287,0,237,63,237,3,4,73,1,263,8,24,166,0,22366,3243,1164,23,0,224,237,45777,25,45750,1956,3641,0,8019,46,22547,7373,948,13839,266,0,7309
1620391296460207008,VALID,FEW_MATCHES,301,0,228,98,228,4,4,26,1,254,4,29,144,0,24552,3919,422,34,0,203,202,46127,22,46103,1724,4391,0,7223,37,24721,6747,962,16334,282,0,6971
1620391296660216008,VALID,FEW_MATCHES,296,0,239,102,239,2,2,27,1,258,6,14,155,0,27073,11868,1097,34,0,194,198,66629,62,66563,4753,12766,0,13325,36,27230,6484,1385,17987,367,0,7330
1620391296860218008,VALID,FEW_MATCHES,294,0,245,76,245,2,3,53,1,258,4,22,178,1,23361,2849,766,22,0,218,224,45596,18,45575,1769,3220,0,7694,24,23537,7021,951,14732,271,0,7403
1620391297060225008,VALID,FEW_MATCHES,296,0,239,103,239,4,7,26,1,244,4,21,160,3,24064,3202,435,32,0,193,197,45875,17,45856,1795,3584,0,8415,35,24219,6482,1032,15965,248,0,6816
1620391297260239008,VALID,VALID,292,0,255,120,255,55,69,22,1,204,7,16,186,14,19667,3680,462,94,0,172,180,41621,18,41601,1805,4221,0,8431,98,19808,5823,1040,12638,302,0,5684
1620391297460243008,VALID,VALID,303,0,230,79,230,47,60,43,1,236,12,13,180,13,24311,3596,626,70,0,224,221,48076,23,48050,3456,4006,0,7004,74,24494,7477,962,15141,270,0,7934
1620391297660245008,VALID,VALID,285,0,209,57,209,33,45,69,1,245,0,15,165,12,24494,6530,1517,60,0,228,243,56599,41,56554,2981,7063,0,9723,63,24706,9572,1169,14097,259,0,8965
1620391297860254008,VALID,FEW_MATCHES,284,0,214,42,214,2,5,101,1,289,7,26,131,3,27451,7177,2591,33,0,242,258,64774,90,64680,5696,7848,0,11268,37,27644,8382,1368,15636,275,0,10167
1620391298060270008,VALID,FEW_MATCHES,301,0,212,73,212,3,5,42,1,252,6,35,145,2,21191,3724,548,24,0,228,227,43413,19,43393,1844,4178,0,6575,27,21373,7722,974,12435,290,0,7488
1620391298260274008,VALID,VALID,303,0,233,77,233,6,10,46,1,256,7,25,167,4,23466,3074,660,26,0,226,223,46819,20,46797,2677,3489,0,7278,29,23644,8048,954,13717,246,0,8544
1620391298460278008,VALID,INVALID,291,0,236,110,236,6,10,22,1,229,5,25,158,0,24016,3050,351,26,0,181,190,45838,17,45820,3595,3438,0,7507,51,24164,5912,955,16365,256,0,6437
1620391298660282008,VALID,VALID,291,0,228,94,228,7,7,29,1,215,4,17,189,0,21705,2819,426,27,0,197,206,42350,17,42331,1721,3144,0,7334,30,21942,6653,1018,13663,250,0,6771
1620391298860298008,VALID,FEW_MATCHES,301,0,226,97,226,2,2,27,1,227,12,16,175,0,23897,4473,408,25,0,204,203,47251,17,47232,3271,4834,0,6906,27,24068,6845,953,16085,252,0,6602
1620391299060303008,VALID,VALID,298,0,243,89,243,6,8,37,1,223,9,19,199,2,21145,3020,561,25,0,209,211,44108,19,44087,3333,3410,0,7446,27,21317,6915,953,12312,264,1,7611
1620391299260305008,VALID,VALID,293,0,241,108,241,9,17,24,1,219,6,15,178,8,27792,12861,1018,46,0,185,192,67051,62,66986,4066,13619,0,13239,48,27938,6200,1394,19404,255,0,6736
1620391299460312008,VALID,INVALID,298,0,253,115,253,9,17,23,1,241,7,12,176,0,20501,3119,384,46,0,183,185,42219,19,42198,1767,3505,0,8571,69,20650,6353,1058,13097,257,0,6086
1620391299660330008,VALID,INVALID,305,0,267,98,267,9,17,37,1,259,3,15,197,0,24994,4184,627,46,0,207,202,50822,18,50803,3588,4598,0,8591,69,25201,7126,1015,15827,338,0,7807
1620391299860333008,VALID,FEW_MATCHES,299,0,263,99,263,4,6,35,1,261,3,8,189,2,20920,3047,569,25,0,200,201,44890,19,44869,3395,3520,0,8367,27,21088,6898,963,12626,291,0,7036
1620391300060334008,VALID,VALID,288,0,238,83,238,40,49,41,1,221,7,20,186,9,27921,11791,1491,80,0,205,217,68458,50,68404,5658,12644,0,12704,84,28086,6787,1376,17749,261,0,8531
1620391300260340008,VALID,INVALID,278,0,233,58,233,40,49,83,1,273,6,29,145,0,24214,2830,1102,80,0,220,242,48496,20,48474,1943,3197,0,8571,46,24391,8160,949,15011,258,0,7992
1620391300460352008,VALID,FEW_MATCHES,281,0,215,37,215,2,4,101,1,252,8,29,168,2,22900,3792,1262,18,0,244,263,47565,20,47543,3373,4182,0,6613,21,23115,7978,1052,13086,280,0,8477
1620391300660362008,VALID,INVALID,309,0,200,61,200,2,4,55,1,284,1,35,128,0,27397,3584,665,18,0,248,239,50967,17,50948,2996,3947,0,6467,45,27597,7973,947,16973,367,0,9107
1620391300860363008,VALID,VALID,285,0,247,82,247,6,11,46,1,293,5,23,124,5,22894,3110,667,25,0,203,218,46490,20,46468,3416,3514,0,8259,28,23059,6563,1007,14387,254,0,7242
1620391301060373008,VALID,INVALID,280,0,245,62,245,6,11,81,1,296,6,27,134,0,24197,2798,1130,25,0,218,238,47538,22,47514,1827,3178,0,8254,46,24392,7626,952,14202,266,0,8773
1620391301260381008,VALID,VALID,285,0,238,83,238,6,10,50,1,255,9,24,148,4,23794,3537,713,25,0,202,217,46732,21,46709,2973,3924,0,7503,27,23961,6690,959,15776,255,0,6801
1620391301460387008,VALID,VALID,305,0,235,105,235,65,69,24,1,241,5,11,174,4,21326,2916,409,81,0,200,195,44464,23,44439,3326,3353,0,7515,85,21508,7189,980,13120,270,1,6951
1620391301660391008,VALID,VALID,286,0,253,42,253,14,20,101,1,284,7,19,181,6,26272,2973,1448,26,0,244,258,51329,18,51310,3236,3354,0,7726,29,26486,7838,952,15905,270,0,9141
1620391301860396008,VALID,VALID,296,0,241,70,241,42,47,61,1,269,5,22,166,5,21886,2847,856,60,0,226,230,44579,17,44560,1685,3194,0,7903,66,22066,7427,949,12722,265,0,7947
1620391302060537008,VALID,FEW_MATCHES,276,0,231,58,231,3,6,82,1,296,6,21,123,3,23755,3999,1122,22,0,218,242,47840,20,47818,2873,4524,0,7126,24,23933,7232,924,14571,265,0,7991
1620391302260547008,VALID,INVALID,299,0,227,71,227,3,6,52,1,301,7,11,136,0,25336,2979,701,22,0,228,229,48471,17,48453,3222,3341,0,7096,46,25521,7600,945,15986,264,0,8137
1620391302460548008,VALID,INVALID,305,0,243,75,243,3,6,53,1,306,5,22,140,0,22932,2915,764,22,0,230,225,46484,18,46464,3438,3301,0,7522,48,23121,7303,956,13137,278,0,8556
