#cur_kf_id,factorsAndSlotsTime,preUpdateTime,updateTime,updateSlotTime,extraIterationsTime,linearizeTime,linearSolveTime,retractTime,linearizeMarginalizeTime,marginalizeTime,backendOptTime,Create_Backend_Output_Payload_time,getMapLmkIdsTo3dPointsInTimeHorizon_time,MANAGE_IMU_MEASUREMENTS_time_,MANAGE_VISION_MEASUREMENTS_time
0,9,0,374,23,0,0,0,0,0,0,495,0,0
1,0,0,290,1,0,0,0,0,0,0,434,0,0
2,7,0,792,5,0,0,0,0,0,0,1123,0,0
3,20,0,1834,10,0,0,0,0,0,0,2422,0,0
4,10,0,1208,7,0,0,0,0,0,0,1869,0,0
5,9,0,809,7,0,0,0,0,0,0,1387,0,0
6,8,0,959,11,0,0,0,0,0,0,1759,0,0
7,12,0,1067,11,0,0,0,0,0,0,1799,0,0
8,19,0,1172,10,0,0,0,0,0,0,2194,0,0
9,10,0,1124,8,0,0,0,0,0,0,2035,0,0
10,16,0,1814,17,0,0,0,0,0,0,3302,0,0
11,10,0,1501,9,0,0,0,0,0,0,2678,0,0
12,40,0,2305,14,0,0,0,0,0,0,3751,0,0
13,12,0,3025,14,0,0,0,0,0,0,4966,0,0
14,22,0,2960,26,0,0,0,0,0,0,5530,0,0
15,17,0,2182,19,0,0,0,0,0,0,3992,0,0
16,31,0,3412,21,0,0,0,0,0,0,7187,0,0
17,75,0,4197,20,0,0,0,0,0,0,7387,0,0
18,20,0,2606,13,0,0,0,0,0,0,4896,0,0
19,13,0,3119,14,0,0,0,0,0,0,5512,0,0
20,10,0,2360,12,0,0,0,0,0,0,4900,0,0
21,15,0,3185,20,0,0,0,0,0,0,6580,0,0
22,13,0,3604,15,0,0,0,0,0,0,7885,0,0
23,22,0,4269,22,0,0,0,0,0,0,9872,0,0
24,27,0,4744,14,0,0,0,0,0,0,10253,0,0
25,27,0,5480,16,0,0,0,0,0,0,11233,0,0
26,37,0,6604,22,0,0,0,0,0,0,12184,0,0
27,26,0,5094,46,0,0,0,0,0,0,12246,0,0
28,38,0,7331,23,0,0,0,0,0,0,12476,0,0
29,34,0,7882,21,0,0,0,0,0,0,13753,0,0
30,13,0,6998,17,0,0,0,0,0,0,12837,0,0
31,29,0,6939,17,0,0,0,0,0,0,12232,0,0
32,38,0,7928,23,0,0,0,0,0,0,13360,0,0
33,13,0,7435,24,0,0,0,0,0,0,13762,0,0
34,36,0,6524,22,0,0,0,0,0,0,11828,0,0
35,9,0,3079,11,0,0,0,0,0,0,5411,0,0
36,7,0,2930,7,0,0,0,0,0,0,5496,0,0
37,6,0,3489,18,0,0,0,0,0,0,6022,0,0
38,5,0,3225,7,0,0,0,0,0,0,5692,0,0
39,10,0,3892,17,0,0,0,0,0,0,6567,0,0
40,7,0,3406,14,0,0,0,0,0,0,6831,0,0
41,14,0,3391,11,0,0,0,0,0,0,6662,0,0
42,12,0,3265,11,0,0,0,0,0,0,5845,0,0
43,10,0,3409,13,0,0,0,0,0,0,6299,0,0
44,12,0,3326,15,0,0,0,0,0,0,6182,0,0
45,62,0,5382,26,0,0,0,0,0,0,12989,0,0
46,9,0,3384,12,0,0,0,0,0,0,6167,0,0
47,11,0,3534,16,0,0,0,0,0,0,7634,0,0
48,24,0,5342,15,0,0,0,0,0,0,11084,0,0
49,10,0,3491,13,0,0,0,0,0,0,6591,0,0
50,24,0,4086,15,0,0,0,0,0,0,7148,0,0
51,33,0,6149,16,0,0,0,0,0,0,10143,0,0
52,9,0,4268,20,0,0,0,0,0,0,8019,0,0
53,10,0,3947,15,0,0,0,0,0,0,6902,0,0
54,9,0,3463,12,0,0,0,0,0,0,7106,0,0
55,30,0,8664,28,0,0,0,0,0,0,12859,0,0
56,8,0,3920,15,0,0,0,0,0,0,7648,0,0
57,8,0,3400,11,0,0,0,0,0,0,6840,0,0
58,8,0,3441,10,0,0,0,0,0,0,6705,0,0
59,11,0,4476,18,0,0,0,0,0,0,8030,0,0
60,15,0,5017,29,0,0,0,0,0,0,9498,0,0
61,11,0,4362,17,0,0,0,0,0,0,7786,0,0
62,8,0,3786,11,0,0,0,0,0,0,7033,0,0
63,8,0,4758,14,0,0,0,0,0,0,8984,0,0
64,15,0,4405,12,0,0,0,0,0,0,7862,0,0
65,10,0,4272,14,0,0,0,0,0,0,7954,0,0
66,12,0,4977,19,0,0,0,0,0,0,9725,0,0
67,8,0,4887,18,0,0,0,0,0,0,9010,0,0
68,10,0,4410,12,0,0,0,0,0,0,7515,0,0
69,7,0,4338,11,0,0,0,0,0,0,7851,0,0
70,6,0,3743,8,0,0,0,0,0,0,6885,0,0
71,5,0,4805,11,0,0,0,0,0,0,8037,0,0
72,7,0,3457,8,0,0,0,0,0,0,6492,0,0
73,8,0,4090,10,0,0,0,0,0,0,7154,0,0
74,7,0,6425,10,0,0,0,0,0,0,11405,0,0
75,8,0,5336,22,0,0,0,0,0,0,10127,0,0
76,7,0,3573,9,0,0,0,0,0,0,6947,0,0
77,5,0,3271,8,0,0,0,0,0,0,6299,0,0
78,4,0,4658,7,0,0,0,0,0,0,7922,0,0
79,4,0,4215,24,0,0,0,0,0,0,7488,0,0
80,6,0,3332,10,0,0,0,0,0,0,6667,0,0
81,8,0,5031,14,0,0,0,0,0,0,9170,0,0
82,7,0,4207,14,0,0,0,0,0,0,7851,0,0
83,9,0,3667,11,0,0,0,0,0,0,6768,0,0
84,10,0,3816,18,0,0,0,0,0,0,7379,0,0
85,12,0,3250,12,0,0,0,0,0,0,6282,0,0
86,18,0,3669,15,0,0,0,0,0,0,7377,0,0
87,9,0,3933,14,0,0,0,0,0,0,7069,0,0
88,8,0,3638,11,0,0,0,0,0,0,6822,0,0
89,9,0,3588,11,0,0,0,0,0,0,7111,0,0
90,7,0,3781,9,0,0,0,0,0,0,6905,0,0
91,10,0,3764,13,0,0,0,0,0,0,6931,0,0
92,11,0,3730,11,0,0,0,0,0,0,7044,0,0
93,11,0,3383,13,0,0,0,0,0,0,7675,0,0
94,19,0,3721,24,0,0,0,0,0,0,7700,0,0
95,8,0,3354,9,0,0,0,0,0,0,7149,0,0
96,8,0,3700,9,0,0,0,0,0,0,7277,0,0
97,9,0,4639,42,0,0,0,0,0,0,8082,0,0
98,14,0,3976,17,0,0,0,0,0,0,7794,0,0
99,11,0,4996,20,0,0,0,0,0,0,8626,0,0
100,20,0,4781,22,0,0,0,0,0,0,10167,0,0
101,10,0,3639,13,0,0,0,0,0,0,7753,0,0
102,19,0,3917,21,0,0,0,0,0,0,8154,0,0
103,21,0,3939,19,0,0,0,0,0,0,7584,0,0
104,8,0,3850,10,0,0,0,0,0,0,7302,0,0
105,9,0,4533,14,0,0,0,0,0,0,9913,0,0
106,5,0,4741,11,0,0,0,0,0,0,9946,0,0
107,11,0,3809,12,0,0,0,0,0,0,7212,0,0
108,34,0,3598,10,0,0,0,0,0,0,7589,0,0
109,12,0,3731,16,0,0,0,0,0,0,7897,0,0
110,15,0,5012,16,0,0,0,0,0,0,9158,0,0
111,12,0,4615,14,0,0,0,0,0,0,8884,0,0
112,10,0,3723,13,0,0,0,0,0,0,7081,0,0
113,28,0,7047,18,0,0,0,0,0,0,11705,0,0
114,18,0,4982,21,0,0,0,0,0,0,9292,0,0
115,12,0,4780,16,0,0,0,0,0,0,9057,0,0
116,11,0,3960,14,0,0,0,0,0,0,7744,0,0
117,21,0,6876,25,0,0,0,0,0,0,11059,0,0
118,6,0,4550,11,0,0,0,0,0,0,8131,0,0
119,5,0,3793,7,0,0,0,0,0,0,7359,0,0
120,29,0,3675,9,0,0,0,0,0,0,7938,0,0
121,9,0,3492,20,0,0,0,0,0,0,7609,0,0
122,10,0,3804,16,0,0,0,0,0,0,7481,0,0
123,10,0,3949,16,0,0,0,0,0,0,8171,0,0
124,10,0,3250,14,0,0,0,0,0,0,6771,0,0
125,9,0,4259,9,0,0,0,0,0,0,8598,0,0
126,7,0,3509,10,0,0,0,0,0,0,7567,0,0
127,5,0,3367,8,0,0,0,0,0,0,6751,0,0
128,8,0,3388,10,0,0,0,0,0,0,6788,0,0
129,8,0,3409,16,0,0,0,0,0,0,7398,0,0
130,18,0,6959,20,0,0,0,0,0,0,11230,0,0
131,7,0,3357,10,0,0,0,0,0,0,6891,0,0
132,9,0,3778,12,0,0,0,0,0,0,7315,0,0
133,10,0,3747,19,0,0,0,0,0,0,9544,0,0
134,11,0,3721,14,0,0,0,0,0,0,8403,0,0
135,19,0,5960,19,0,0,0,0,0,0,10804,0,0
136,11,0,3994,16,0,0,0,0,0,0,7423,0,0
137,15,0,4979,48,0,0,0,0,0,0,8855,0,0
138,18,0,5435,14,0,0,0,0,0,0,8990,0,0
139,11,0,3953,17,0,0,0,0,0,0,7888,0,0
140,10,0,3460,14,0,0,0,0,0,0,8066,0,0
141,9,0,3521,13,0,0,0,0,0,0,8180,0,0
142,11,0,3666,14,0,0,0,0,0,0,7614,0,0
143,9,0,3969,20,0,0,0,0,0,0,7878,0,0
144,11,0,3652,16,0,0,0,0,0,0,7648,0,0
145,20,0,4006,17,0,0,0,0,0,0,8380,0,0
146,17,0,4020,21,0,0,0,0,0,0,7872,0,0
147,17,0,4928,32,0,0,0,0,0,0,8844,0,0
148,32,0,4421,37,0,0,0,0,0,0,8926,0,0
149,22,0,4751,45,0,0,0,0,0,0,9091,0,0
150,31,0,5062,32,0,0,0,0,0,0,10067,0,0
151,22,0,5001,38,0,0,0,0,0,0,9216,0,0
152,21,0,5262,28,0,0,0,0,0,0,11176,0,0
153,16,0,4953,21,0,0,0,0,0,0,9204,0,0
154,24,0,7464,44,0,0,0,0,0,0,13229,0,0
155,18,0,5206,26,0,0,0,0,0,0,9423,0,0
156,17,0,6283,24,0,0,0,0,0,0,11774,0,0
157,24,0,6443,30,0,0,0,0,0,0,10812,0,0
158,24,0,5535,28,0,0,0,0,0,0,11173,0,0
159,17,0,6006,23,0,0,0,0,0,0,10484,0,0
160,19,0,6061,30,0,0,0,0,0,0,11546,0,0
161,28,0,6254,36,0,0,0,0,0,0,11006,0,0
162,35,0,5955,29,0,0,0,0,0,0,11929,0,0
163,20,0,5517,29,0,0,0,0,0,0,11107,0,0
164,29,0,6749,28,0,0,0,0,0,0,12583,0,0
165,25,0,7207,34,0,0,0,0,0,0,12285,0,0
166,15,0,5855,21,0,0,0,0,0,0,11568,0,0
167,17,0,7285,28,0,0,0,0,0,0,15262,0,0
168,27,0,7295,44,0,0,0,0,0,0,13700,0,0
169,31,0,8099,39,0,0,0,0,0,0,14294,0,0
170,28,0,7094,29,0,0,0,0,0,0,12357,0,0
171,17,0,7411,24,0,0,0,0,0,0,12932,0,0
172,17,0,7736,25,0,0,0,0,0,0,12397,0,0
173,26,0,7502,24,0,0,0,0,0,0,12181,0,0
174,18,0,6485,21,0,0,0,0,0,0,11252,0,0
175,18,0,7138,22,0,0,0,0,0,0,11283,0,0
176,20,0,5582,21,0,0,0,0,0,0,9860,0,0
177,21,0,6578,33,0,0,0,0,0,0,11037,0,0
178,22,0,6724,33,0,0,0,0,0,0,12661,0,0
179,42,0,8314,33,0,0,0,0,0,0,12733,0,0
180,27,0,6600,32,0,0,0,0,0,0,12156,0,0
181,22,0,6081,28,0,0,0,0,0,0,10556,0,0
182,20,0,7081,29,0,0,0,0,0,0,12075,0,0
183,19,0,5889,28,0,0,0,0,0,0,10334,0,0
184,17,0,8920,31,0,0,0,0,0,0,13295,0,0
185,54,0,7819,37,0,0,0,0,0,0,13166,0,0
186,29,0,6681,17,0,0,0,0,0,0,11295,0,0
187,11,0,5461,20,0,0,0,0,0,0,9561,0,0
188,11,0,7573,13,0,0,0,0,0,0,12247,0,0
189,12,0,6197,16,0,0,0,0,0,0,11142,0,0
190,32,0,5332,18,0,0,0,0,0,0,8993,0,0
191,10,0,3371,12,0,0,0,0,0,0,6819,0,0
192,17,0,3562,21,0,0,0,0,0,0,7603,0,0
193,22,0,4822,17,0,0,0,0,0,0,9348,0,0
194,16,0,5324,19,0,0,0,0,0,0,9840,0,0
195,16,0,4851,17,0,0,0,0,0,0,8461,0,0
196,9,0,4009,12,0,0,0,0,0,0,7893,0,0
197,25,0,6733,22,0,0,0,0,0,0,11282,0,0
198,14,0,3012,16,0,0,0,0,0,0,5948,0,0
199,53,0,5268,24,0,0,0,0,0,0,10778,0,0
200,15,0,3844,15,0,0,0,0,0,0,7708,0,0
201,16,0,4552,26,0,0,0,0,0,0,8534,0,0
202,19,0,4059,21,0,0,0,0,0,0,7390,0,0
203,20,0,4498,18,0,0,0,0,0,0,8072,0,0
204,54,0,7030,62,0,0,0,0,0,0,12541,0,0
205,15,0,3990,25,0,0,0,0,0,0,7663,0,0
206,25,0,4745,24,0,0,0,0,0,0,8264,0,0
207,35,0,6859,29,0,0,0,0,0,0,10794,0,0
208,13,0,5072,20,0,0,0,0,0,0,8712,0,0
209,15,0,5036,31,0,0,0,0,0,0,9414,0,0
210,11,0,5081,21,0,0,0,0,0,0,8994,0,0
211,33,0,4828,27,0,0,0,0,0,0,9160,0,0
212,14,0,5165,23,0,0,0,0,0,0,9431,0,0
213,13,0,5607,25,0,0,0,0,0,0,9718,0,0
214,91,0,6576,42,0,0,0,0,0,0,10988,0,0
215,21,0,6549,49,0,0,0,0,0,0,10993,0,0
216,26,0,5542,43,0,0,0,0,0,0,10572,0,0
217,30,0,6375,33,0,0,0,0,0,0,11522,0,0
218,36,0,5694,34,0,0,0,0,0,0,10304,0,0
219,24,0,6818,32,0,0,0,0,0,0,12685,0,0
220,63,0,10027,39,0,0,0,0,0,0,15361,0,0
221,22,0,6962,23,0,0,0,0,0,0,11844,0,0
222,12,0,5493,23,0,0,0,0,0,0,11851,0,0
223,11,0,6369,19,0,0,0,0,0,0,11406,0,0
224,16,0,6562,28,0,0,0,0,0,0,13093,0,0
225,24,0,9349,30,0,0,0,0,0,0,14596,0,0
226,25,0,6091,34,0,0,0,0,0,0,11722,0,0
227,0,0,6521,1,0,0,0,0,0,0,11740,0,0
228,0,0,5791,1,0,0,0,0,0,0,11465,0,0
229,2,0,10070,1,0,0,0,0,0,0,14746,0,0
230,0,0,5404,1,0,0,0,0,0,0,9995,0,0
231,0,0,5051,1,0,0,0,0,0,0,9424,0,0
232,1,0,6144,1,0,0,0,0,0,0,12869,0,0
