#timestamp_kf,x,y,z,qw,qx,qy,qz
1620391269858615008,7.6433085198078769551,-3.0014705343972805096,-3.8026955746024087013,0.98683092185371157345,0.0065977443778961596815,0.0032156926627388928742,-0.16158855393620941143
1620391270058622008,7.7445214882937420953,-3.0394326232988957415,-3.9238779497414482123,0.99277904175796927166,0.0050039694765345570787,0.0026834052847715338629,-0.11982292715379307124
1620391270258635008,7.8411635105940469259,-3.239303637440154926,-4.1850680813122513868,0.9964770559867097699,0.010182684795710486222,-0.0071078771492231020493,-0.082941352200590415245
1620391270458637008,7.9515023045238448773,-3.1101362573660864541,-4.1576841991744224458,0.99836798371776658279,0.010657343767767489887,-0.0068148094841624937482,-0.055689752045165734351
1620391270658644008,8.0990107781966678147,-3.1505382521162337284,-4.2929052300482215543,0.99888605860336698861,0.024384718939640431107,-0.0038497535381207016736,-0.040214509915975658882
1620391270858650008,8.2112919426167287895,-3.1658342822686127427,-4.4210793916337154386,0.99810625083954751524,0.0229112445781960751,-0.0053395036950424018887,-0.056837281842219762595
1620391271058665008,8.2881539159626989033,-3.1867362079046621659,-4.5515242237065614006,0.99371407891126828371,0.024484989337633239481,-0.0061191256894962652024,-0.10906590196520248026
1620391271258665008,8.3727370174886388554,-3.2275056427244348534,-4.6882164348523236441,0.98374822950953966227,0.022656241230893710975,-0.0045539074964899882783,-0.17806003930323169304
1620391271458673008,8.4627971357296800647,-3.2861008232195736412,-4.8241143613336330276,0.96960800109840139527,0.027038433214973022628,-2.4544618457288400269e-05,-0.24316506067448320771
1620391271658681008,8.5535264076481869466,-3.3515672299137100332,-4.9591391717659476512,0.95395348352669839809,0.020009564146659750833,0.026492636512104310309,-0.29811157109477764982
1620391271858694008,9.12261128086343831,-3.8130806134755057535,-5.3159669169021235291,0.95132845482036532125,0.014399557828965804315,0.020187070900860023398,-0.30717959885365431205
1620391272058694008,9.8867965678755727055,-4.0478189366828063456,-5.3940333813549061759,0.9530496268849353303,0.011842569507357396386,0.011048852465077843923,-0.30238069564900560415
1620391272258700008,9.3374125134164032147,-4.5457894018669176006,-5.6052433318324252909,0.96420089932361363605,0.0086597963454866384164,0.00333967057791177864,-0.26501033993269812461
1620391272458708008,9.0819493568963896024,-5.3903536625761319101,-6.3617977428640779536,0.97389394437113918634,0.0062973263183846439617,0.0017589273461789496286,-0.22690931001851885607
1620391272658724008,8.2321769453390345461,-4.9282582837890318572,-5.6581454612721016062,0.98174284608668416219,0.0050814877387815073073,0.0033104572202208902912,-0.19011628944674224817
1620391272858724008,7.5051908889115210854,-4.6125304424851485408,-4.9564311010360402321,0.98783878407056469051,0.0042155191144545743273,0.0051637999137887453591,-0.15533866632317303025
1620391273058729008,7.6629392018703201828,-5.322088721830898983,-5.7370341108372002736,0.99291114331884011701,0.00463907259319770119,0.0051858601329741113584,-0.1186551614278077843
1620391273258739008,6.8898299662466655491,-5.3439939516016359278,-5.9155301602822332185,0.9948562853765104963,0.0023677937953402710541,0.0033142437972506939847,-0.10121452853951458384
1620391273458752008,6.8618660546931513622,-5.5400125013357914838,-6.1220444707893912906,0.99278426302109623602,0.00095197952333374226842,0.0050230016208778717132,-0.11980513464536234058
1620391273658753008,6.925763192835942661,-5.7050327879691025146,-6.3288735837060663414,0.98741988782670631064,-0.00071905695368223467284,0.0067211987770959703142,-0.15797554737497288002
1620391273858760008,7.0084000789991742764,-5.8525914195326125267,-6.5042453956950634364,0.9813542000621913175,-0.0015151809450906191315,0.0051620000111104050525,-0.19213274578508948709
1620391274058894008,7.0904499234988289658,-6.0014608278215799686,-6.6633396154876560757,0.97398314953810427586,-0.00023387115019696974073,0.0058115401135512270367,-0.22654579166619084885
1620391274258904008,7.1788797671559541058,-6.1695682378288676517,-6.8268853951153394277,0.96726974557552725109,-0.0010397365773062207123,0.0055005572254439765237,-0.25368859279113642469
1620391274458908008,7.2577695132364148378,-6.3475699926593085465,-6.9907146063010596748,0.96610083484645015162,0.0023097201885265263369,0.0081166679920475631738,-0.25802705633786310324
1620391274658915008,7.3540964198276848052,-6.5524944995941334369,-7.2402809632180842314,0.97341828625597870417,0.0036400786656536135433,0.0080183044664710653032,-0.22886523677329903559
1620391274858923008,7.4360011574368769516,-6.6782628229566061151,-7.3731025704733559323,0.98144495674535847662,0.0039735218401881333,0.0055217771667387316112,-0.19162337534925794058
1620391275058935008,7.6378594338621397242,-6.7967369318860786365,-7.5450502508625874043,0.98835490467793940539,0.0015516846970600817537,0.0048392158079940727003,-0.15208141459120153027
1620391275258935008,7.7481396512069240501,-7.0350868348639901129,-7.8230002452239828514,0.99317275749922118155,0.0024745469929099571556,0.0061371964828098929043,-0.1164649526593297818
1620391275458945008,7.8829092859409737315,-7.2106590576772022771,-8.0459253474204697199,0.99579575108058215882,-5.5772902156093801147e-05,0.0075196117097277486233,-0.091292247529640477288
1620391275658950008,7.9771313616473298325,-7.3083116427374905655,-8.1908006833763469245,0.99588648748900476804,-0.00042292318932951779168,0.0060201775656399860587,-0.090408421260977672729
1620391275858966008,8.0410267607182337457,-7.410705380092283967,-8.3567452063164573417,0.99494989271001199604,-0.0003100910550744239943,0.0027938768808180827925,-0.10033348938357786184
1620391276058967008,8.1117745707719848269,-8.0779324863232471188,-8.9102618792307133333,0.99371893888680751239,0.001399037434938461659,0.0026557612839847640623,-0.1118644721257493202
