#timestamp_kf,x,y,z,qw,qx,qy,qz,vx,vy,vz
1620391245590489008,5.9926319177982562039e-06,-5.47029567022832235e-05,-1.0648945379496973064e-06,0.99999999444835141471,-9.6808322027076349663e-05,-4.1508346910291349298e-05,-2.9158556468663361339e-06,0.0002749476141960594585,-6.4411496067221436529e-06,5.9042083149636408711e-05
1620391245790500008,1.3760340290580812641e-05,-1.1840284093819448215e-05,-1.3565548661625494219e-05,0.99999998406774859294,-0.00015714767699333956666,-7.2452148578830544005e-05,-4.3815469600493941202e-05,0.00016703694256881492799,0.00033199179872199052451,-9.8887022291981991576e-06
1620391245990507008,-3.2583243633412350255e-05,-6.3916919930107854875e-05,-2.7857813201414736385e-05,0.99999999375426062986,-8.6618911869818575821e-05,-6.6749955670817960997e-05,-2.3088645484130108216e-05,-0.00024249484768883614407,-0.00037499049253952014158,-3.6207834903932597766e-05
1620391246190519008,-1.4191707205083618022e-05,-6.2873862900135371167e-05,-2.3372024698761633847e-05,0.99999999161091190913,-0.00012266801246462385468,-4.1401816755741746394e-05,4.0772062823181763112e-06,-0.00027760261506199168354,-0.00037068603327038954394,-0.00017486389715719573854
1620391246457270008,5.4186584275490361304e-05,-2.3588405811141467395e-05,-4.9332540533999404294e-05,0.99999999790614257922,-6.3471391879127634348e-05,3.9808791455322394237e-06,-1.1968668506688163623e-05,0.00038782965045789730488,0.00011099019089952840973,-0.00033804848993108184202
1620391246657282008,4.3834871160447173041e-05,-1.5811586343177676657e-05,2.8543458926243559079e-05,0.99999998699754855114,-0.00012878952608485195433,-8.8633846440516679847e-05,3.9524692157855461554e-05,0.00023008277746567590131,0.00052252858032296076955,0.00010247453417428009431
1620391246857287008,3.4603784237631724039e-05,-7.5995553587825353907e-05,4.6048939776107956868e-05,0.99999998604339068731,-0.00014878798017502146696,-4.4870969609802213577e-05,-6.1334744791612910817e-05,-0.00010056424063765080515,-0.00023159547076080666018,0.00032910799255727967143
1620391247057302008,5.6563485353125528916e-05,-4.3628462147452017408e-05,-3.7528224378223206119e-06,0.99999999748001699995,-6.5613950906232631024e-05,-2.7084253217592015939e-05,-1.1035904499050785122e-06,-2.6458826299940833848e-05,-0.00017319376220336233567,-2.8436666050215140731e-05
1620391247257305008,8.2139582228353292268e-05,-3.2608258949180339299e-05,9.9820788093484534733e-06,0.99999999122234928262,-8.7175006466623018199e-05,-9.3654519600342185236e-05,-3.4418743090154697742e-05,0.0002251395125409019868,5.1001032510467227262e-05,0.00010735207624746454414
1620391247457310008,2.6018752682944190917e-05,-4.6910161730765257955e-05,-6.2472805050905585371e-05,0.99999998896273101234,-0.00011745832581871399475,-7.0948798860145486831e-05,5.69591689588121999e-05,-0.00036602999332171733474,-1.1408226192594517635e-05,-0.0005415353282818206708
1620391247657315008,-2.35251414085308429e-05,-0.00012842372159405007,2.8230058334486674617e-05,0.99999998304644244218,-5.9542902672871576527e-05,-5.5745196737684787013e-05,0.00016508855178515879935,-0.00337978542934142933,-0.0016540268709519813893,0.0002940164687617047171
1620391247857334008,-0.0029161316942376445602,-0.00098675030130720639554,0.00029576182607739801749,0.99999614071485487532,0.00061688020410656226131,0.00023482071237160824051,0.0026986799444293956343,-0.045151244411574205373,-0.0029531535177777742431,6.1468082758631289141e-06
1620391248123959008,-0.010672050130436644758,1.2481481276348151827e-05,0.00038338379195528504099,0.99996547280035052996,0.00055829080798156221349,-0.00064361583913509566156,0.0082660315264527009504,-0.025606908919725491353,-0.0013687524283669658034,-0.0020338197356541327411
1620391248323963008,-0.012651321328195517732,0.00062464502799642598538,0.00039284986909629950394,0.9999551015218116623,0.00025867428450433038343,-0.0010210951045073503318,0.0094172922278694670695,0.0024680025066389880972,0.0053348520044384385025,0.003534018899829736212
1620391248523978008,-0.01163313275444476623,0.00025936141057572532692,0.00068767672107883858704,0.99995575125961166929,0.00015249514863864731197,-0.00099253594974639297761,0.0093534560694729946412,0.0024935268543755787808,-0.0039021080370814347632,0.0016436789287545786487
1620391248723981008,-0.012565370822722722599,0.0020109787031072673576,0.00011671903057606626086,0.99995468187857827758,0.00023502479907395879412,-0.0010826379937840717536,0.009455519416162046567,-0.00030193147912494080554,0.0047179912352601337949,0.00064983749640557756516
1620391248923983008,-0.012677978028148904552,0.0021822383858387276942,3.5100484837027296045e-05,0.99995491073784692482,0.00026551647940674030909,-0.0010667639721324538322,0.0094322853482827519189,-0.00078471245578616707298,-0.0029344902082091648549,-0.00075875126791434739128
1620391249123998008,-0.012614233222736553897,0.0022445599946373825766,5.1118044971742734146e-05,0.99995529288421181047,0.00019020877289580316377,-0.0010049087694876273659,0.0094003304111091468692,0.00065235957247770828393,0.00025548058628844410364,0.00013477703124363207181
1620391249324007008,-0.012690157362385535295,0.0021382609124721736749,2.1313594292606219361e-05,0.999954769143083122,0.00017913031965906592823,-0.0010558762091593492088,0.0094505399720345283771,-0.00023596360913772838029,-0.00054299262514108023996,-0.00016424781584913316626
1620391249524011008,-0.011271318056614406528,0.0021325406485808847887,-2.38911821267783045e-05,0.99994891695305954116,0.00030667307724863162753,-0.00097854581621803406882,0.010055440523050660634,0.026301220528982385827,-0.00016531786426158808032,-0.0012282531388183169814
1620391249724018008,0.0036542133029259377119,0.0044799728910200785001,0.00047254069108066450861,0.99994960659017750881,2.3655743365177637225e-05,-0.00077926285770495661281,0.010008819608425726863,0.12117305396761848812,0.014579605038256570476,0.0060972720926303208833
1620391249924148008,0.03296222218064935594,0.0060926130233953639664,0.0011202288179095686547,0.99993294002809751664,0.00015472262595111669118,-0.00043967294397219023813,0.011571438777308330412,0.2000455601654191895,0.015292593232370872702,0.016071608946246273425
1620391250124163008,0.073347604374410457773,0.010197249200493509191,0.0035089157518066660044,0.99996840007192222544,-0.0012626237363187735752,0.0024841694867002283437,0.0074453704315041707024,0.1635265762596499195,0.03030495200410246448,0.028082544786764009059
1620391250324163008,0.09920045728011361863,0.010975388157190325844,0.0050910890464553795048,0.99958590188479479188,-0.0027995935520131022892,0.00073331899125255730568,-0.028629517501389440542,0.14308382636473901406,-0.027201678401498795984,0.010105846307359230007
1620391250524172008,0.12496660166988721175,0.0079965568586975750015,0.007515528865543531431,0.99689894764231645752,-0.0018490866841854565559,0.0010555191623566662941,-0.078663555394952330846,0.13752560504674921082,-0.002744836644697417477,0.026402608791651495379
1620391250724176008,0.15932002405200301753,0.0038259957785077005829,0.0096298863549494299191,0.99276674178937485138,-0.0017157024080580725138,0.0014048677075251660238,-0.12003865672724167712,0.220041514704710367,0.00015448619344892887059,0.039543862275313784727
1620391250924190008,0.1993966964599303282,-0.0015384017477014159773,0.01488852382955004397,0.99025182489345564552,-0.00040748422236429489556,0.0020377022778740707179,-0.13927313100959828884,0.17822522055392850393,-0.029720495010483696796,0.02906554740846111623
1620391251124192008,0.22237947317399101022,-0.0019547265556680158867,0.017263351097000879247,0.99053035848702908339,0.00036258268824352040804,0.0013440779467692456298,-0.13728681984744695033,0.10192390508857189502,0.0078515316749711919209,0.010309424252434820635
1620391251324202008,0.19986406258739722319,0.0068490963562911760798,-0.026320071653287920727,0.99065341741327861413,-0.00035487686189960795415,0.00061647903587081149309,-0.13640124846717449625,-0.020909974189854560467,0.044357420188154528251,-0.042983223764484573826
1620391251524209008,0.22383169350236534201,0.015086900644837381719,-0.044342778333458093831,0.99063184302697826489,0.0016471702543513586526,0.00093225863109300515646,-0.13654658291209850751,0.0014367581237337886252,0.041842851405442187118,-0.062376977979875493363
1620391251724221008,0.24451406135133260666,0.0013524486817718429921,-0.046780572418318865091,0.99065944380283521564,0.0027565969970728266929,-0.00095830801830527987274,-0.13632809403419093863,0.038116913230888241348,0.0122423614604070842,-0.056799170841618257244
1620391251924223008,0.22440427227350834283,-0.0043459095218500104832,-0.026322377220678878917,0.99062506202575628667,0.0013170253822109929866,-0.0026840289741725887121,-0.13657616160617208623,0.0024481958551489410407,-0.0087145297615916009204,0.0094846967684669210991
1620391252124232008,0.22747515185362629508,0.0045768557932076535388,-0.019628423225682336412,0.9906061484611557999,0.00055778832883861316581,-0.0041549351928673256343,-0.13668168866632485203,0.0010597332745787431917,0.0017898134361648797286,0.0016690628509474344978
1620391252324236008,0.22614060240055691708,-0.019374457548539735646,0.0078651215895073709611,0.99062053280977246938,-0.00014163910393793767385,-0.00087803134059852153744,-0.13663882674778785042,-0.00016237985536460714528,-0.00019324025041162656065,4.3115047198627245713e-05
1620391252524251008,0.23735575717776472016,-0.013311025062957811474,-0.012973871231890227174,0.99060421745653237657,-0.0013174908399287874831,-0.002033419654514363132,-0.13673848682696007617,-0.00081158510053586725881,-0.00019891359455101209923,-1.3751991858907253294e-05
1620391252724251008,0.23330421525832123475,-0.0029604210157582635903,-0.016169058755858851245,0.99060489134233575825,-0.00058726496843406817468,-0.0032898216186351102175,-0.13671423277118549544,0.00016705223589498794995,0.00057300009375147169677,-0.00059517750131062594279
1620391252924258008,0.23322304035267102384,-0.003142134657852116951,-0.016109994575589044186,0.99059458387339993646,-0.00062478326234894179022,-0.0032217877149650739517,-0.13679035101380809802,-0.00037433842118683876253,-0.00076589332799667964209,0.00037569745805904558675
1620391253124269008,0.23325100705310583549,-0.0030026556663913868579,-0.016176113234613445635,0.99061007771396725197,-0.00059953157866032261072,-0.0032395825245516577176,-0.13667779482593647722,-2.4828824151825103504e-05,0.00010941751665679557912,-7.6986079374399005518e-05
1620391253324281008,0.23326160141225835143,-0.0030551685511395129669,-0.016145325620882951256,0.9906007988169915901,-0.00065154061629834312836,-0.0032499360793009990714,-0.13674454575391442601,0.00023138421705222166091,-4.6088820309350187789e-05,0.00016502923174338288777
1620391253591032008,0.23322575015862359593,-0.0029706009180457066191,-0.016225840063310119354,0.99059612545567510278,-0.00062147028947186818554,-0.0032512866475475281185,-0.13677850394714721749,0.00016508191685008242805,0.00034470552827097974968,-0.00035083583410701519884
1620391253791038008,0.23322128683725101839,-0.0030046205430397090672,-0.016188902640802915744,0.9906049317872923643,-0.0006309953968220992403,-0.0032220990738260893091,-0.13671535773665655089,8.7564182788708232142e-05,0.0001276758813102821309,0.00011365149630121679832
1620391253991042008,0.23322715542684888113,-0.0030354314208809025054,-0.01615204213885597026,0.99061087248051726828,-0.00069684193076260611283,-0.0033212802292080893796,-0.13666961195654134253,-0.00038627710180231362384,-6.5066871910017781266e-05,0.00031679354513706304121
1620391254191058008,0.23324229616778671681,-0.0030051398443577451679,-0.016298148319146468083,0.99060927810534815663,-0.0007715179192626482,-0.0031307679116120822743,-0.1366852632290162517,0.00010042791133966789399,0.00038125638515404739175,-0.00019338944422951211762
1620391254457688008,0.23324548291560751045,-0.0029507132205388356648,-0.016284717965597727413,0.99061126872980354019,-0.00064199892215514398151,-0.0031624909819410237238,-0.13667077505342109522,0.00045997477119559781718,-0.00016879011141020063328,0.00018680171007678461896
1620391254657694008,0.23326173240767478223,-0.002977506482258295787,-0.01624104700224660372,0.99061403398707581491,-0.00069547355901472930964,-0.0032024651544280786572,-0.13664953787450889733,0.0005711024508564292116,-0.00022494391288629698241,0.00031895720468096925172
1620391254857704008,0.23314728725752204008,-0.0029001458368529942598,-0.016322024701616383996,0.99061305587269177231,-0.00064728149739350104592,-0.0032340986067691058006,-0.13665612012432146183,-0.00047251872185688568572,0.00026494284949535264109,-0.00031150004460332947559
1620391255057716008,0.23316938481450136256,-0.0029582562113945076211,-0.016343275223410936442,0.99061309973176681076,-0.00068133610734830791968,-0.0031658893849508323512,-0.13665723385658190558,-0.00015233171884863644808,-0.00032204911199580865634,-0.00021371642962489953779
1620391255257719008,0.23320528936597842429,-0.0029052569809600967306,-0.016316050599465285048,0.99061139406773712768,-0.00067056917044864899295,-0.0031562870454207893334,-0.1366698728039563715,0.00018955304800212361728,0.00035003935211363866207,3.3854660372467542989e-05
1620391255457727008,0.23318592178887931343,-0.0029368643618671690099,-0.016288255006229317157,0.99061596407082030957,-0.00065643918115921824977,-0.0032276643765641178756,-0.13663514554576899895,-7.3267869805631222441e-05,-0.00025974314546256440771,0.00024182671245332753337
1620391255657732008,0.23318355366548212948,-0.0029468234044890896824,-0.016324729266004252975,0.9906129173564117707,-0.00066101648712678677186,-0.0032051755075629254944,-0.13665773989711921255,5.7493100814551622522e-06,-0.00017885904267141066533,7.870501200193793579e-05
1620391255857744008,0.23317575334842791102,-0.0030023213592721715443,-0.016348275684727412577,0.99061367108597808695,-0.00074671002562157608,-0.0032140447584976137782,-0.13665162640082215151,-0.00013657515130497709164,-0.00027337155829296395145,-0.00036691201993530096846
1620391256057744008,0.23311269092709302475,-0.0028957794672918877113,-0.016379751582823072475,0.9906079556003518638,-0.000732706351822329802,-0.003182492000597116847,-0.13669386667791458279,-0.00049007868358114494226,0.00044771480223033992751,-0.00012563468038705806517
1620391256257751008,0.23313514156666509392,-0.0028492670595619599104,-0.016405516107933240666,0.99061747644114328537,-0.0006975670284916249235,-0.0031311620626691656979,-0.13662622220408149332,6.6021490595149489862e-05,0.00045511720568216118988,0.00013058651872143909288
1620391256457761008,0.23317506403007595694,-0.0028784255702998958436,-0.016416168714105075499,0.99061465086446132133,-0.00067276497764061533868,-0.0031575281242864749326,-0.13664622532697490165,0.00079413140607675393196,0.0001637281569105933257,5.489928746004771288e-05
1620391256657769008,0.2330655736228606778,-0.0029302821553400890814,-0.016436380373828572699,0.99060336366763024341,-0.00072954479835846044317,-0.0031765057599732575422,-0.13672729597970009752,-0.00018890445676381496885,-0.00038169147998777747197,-6.5650953734137004725e-05
1620391256857773008,0.23303150210474010695,-0.0027899266997970435279,-0.01648591461003931502,0.99061465838981055398,-0.00068404976047659168861,-0.0031589875017537048102,-0.1366460810163527273,-0.00033204862353508959871,0.00051796333579212129605,-8.0821019450558870723e-05
1620391257057781008,0.23310032963678004037,-0.0028210656024128645883,-0.016502933634218293346,0.99061312595457418073,-0.00062036382960515689278,-0.0031802700402665160483,-0.13665700025134622231,0.00044282004301657393753,0.00029777544085596296952,-3.4324279304257895753e-05
1620391257257786008,0.23301149010719376942,-0.0028643484549634116304,-0.016481212196428278449,0.99061062727301818498,-0.00068158099599096688258,-0.0032471754605853920227,-0.13667324695283700198,-0.00049993006852710444778,0.00011532728200235468408,-4.5348719071368773855e-05
1620391257457922008,0.23299989429508877192,-0.0029516321994931212815,-0.016530564004081257229,0.99059821840265926962,-0.00070567956131921264536,-0.003196167676331473223,-0.13676423591721031947,-0.00037735878088831798513,-0.00049600704833265203166,-9.7552102730001928041e-06
1620391257657931008,0.23304661231506382246,-0.0028616940812208808455,-0.016534312779977612673,0.99060953243915683686,-0.00072048613150635701895,-0.0031399559163508053948,-0.13668348772712970995,0.00011063965522451293423,0.00027280872300624307196,0.00013957746659709214924
1620391257857931008,0.23305246771636173309,-0.0028808977274370328042,-0.016551925669535640789,0.99060765212400869739,-0.00072682630647043894832,-0.0031401153413079026938,-0.13669707733716257581,0.00034666192369707451038,9.6844737905756337953e-05,-6.9095571077483806206e-05
1620391258057940008,0.23296375659141127512,-0.0029185446586349212544,-0.016565989693605953637,0.99061720597846847358,-0.00067445535868921420095,-0.0031596858947301790198,-0.13662764257070361684,-0.00044496143065911048908,-0.00031766553233554127751,-2.1244865012830998834e-05
1620391258257952008,0.2337884389525768658,-0.0030713927531762176201,-0.016582775878266207276,0.99056358374480490969,-0.0008571893282417505748,-0.0033353854742259087147,-0.13701068202458599465,0.021301039296143662455,-0.0040225346455902803722,-0.00018383025738664984208
1620391258524581008,0.25232530980791134656,-0.0081313351390106779204,-0.015758642409201804174,0.99072100497279536047,-0.00030329191282207050183,-0.0026296655133072272328,-0.1358855517669103341,0.13071283698223462588,-0.039274143576415537771,0.0047255452101161426331
1620391258724589008,0.28461601506081224411,-0.01505007600361931569,-0.014620476629337060201,0.9910077301722691745,-0.0011037044798224671886,-0.0037466111049754792159,-0.13374761112055777446,0.21407393566612381575,-0.053327507639404692075,0.013435781609379630896
1620391258924600008,0.33121585819742993539,-0.027220190462710697893,-0.012288206415026205545,0.99127682367450431489,-0.0013091916406173054275,-0.003285863055279673612,-0.13174880632102708988,0.29199862572534723837,-0.058616879049238700128,0.001902146012195458577
1620391259124604008,0.39190056894585628688,-0.042333209087716316965,-0.010187531256233801208,0.99138151005507413327,-0.00044564253447610822825,-0.0034132589628110480799,-0.13096126368856272904,0.37153672162472145546,-0.093982445244170598198,-0.012158168060770371821
1620391259324609008,0.46626207660379836994,-0.061599158852509015849,-0.0068468601491995725872,0.99170671165819501702,-0.0010287762896966229365,-0.0024946005601733422033,-0.1284932552295278696,0.43296452137095098323,-0.097939835008228379176,0.0206855468692103521
1620391259524616008,0.55456035863033159572,-0.084667486241260331292,-0.0031038221684245672662,0.99190559419691970433,-0.00017594959382382521448,-0.0018467389137607891515,-0.12696397440999007689,0.50274273330455676589,-0.12709059342079800925,0.036964072519022880825
1620391259724630008,0.65805382746576812636,-0.11087718339377722332,0.0028922958453168074594,0.99192589205211989523,-0.0015538551435090937509,0.00065417895451965423197,-0.1268076585254009625,0.59093728619996721552,-0.15145725030971379788,0.030796349225983753184
1620391259991386008,0.82060693046252008997,-0.15281184235918954251,0.0094586607981313967214,0.99190280705040123621,-0.0021323890867078012547,-0.00086830487268574211082,-0.12697842465933059652,0.70204919641236229744,-0.16557341540164433047,0.026303109006547278209
1620391260191398008,0.94515077677382164367,-0.18375921674714967846,0.013247431175328764144,0.99031474602870517288,-0.0034363925860914101319,-0.00061612727420417873637,-0.13879666923697167591,0.63320101026047825865,-0.17081069550977809324,0.016674910253105135194
1620391260391406008,1.0574629332966554163,-0.2181850596046766011,0.015802506815399030432,0.98361861216934465268,-0.0049419070702965538916,-0.00051416238040984877777,-0.18019361527425831193,0.56249693129477873477,-0.18537056581251015741,-0.0072916604233191593953
1620391260591414008,1.1527378350126009643,-0.26243461158233399866,0.016222203222175570619,0.96869055024356720551,-0.0033261154529492758906,-0.0024118849889620658754,-0.24823726077204583129,0.48412286931703518711,-0.31692086183669265775,-0.046510527731113505967
1620391260791414008,1.2294928735743848591,-0.32085198369744966085,0.017026768331416565483,0.95594521382420039046,-0.0009801971325429661118,-0.00049886415854421368651,-0.29354307778371541149,0.36869000945497498734,-0.29709085104723842452,-0.0069316853776758835526
1620391260991423008,1.2842520124903396006,-0.36841344001931675134,0.017924123526869107509,0.95773802275149721996,0.00050805417714632264675,-0.0013258198543220907177,-0.28763842556014557195,0.24895307388024351392,-0.22430834970525448391,-0.010871000668706276571
1620391261191430008,1.3514560686099017506,-0.38398672141382356182,-0.0046531277216320526824,0.96455629379097285181,0.0033374508846181062498,-0.001903656015187013854,-0.26384918727104522684,0.2933046945593466015,-0.19987099979980293973,0.001346929426332917068
1620391261391444008,1.4130386028743049387,-0.41707471748584440396,-0.010719099177388849431,0.97029774887658304383,0.0026027813577763269856,-0.004210666171988897144,-0.24186313142896903594,0.37965452195683496717,-0.21154475304559922089,-0.010880411579668168923
1620391261591465008,1.5026562506867862101,-0.43246715254569384479,-0.037844127009661880645,0.97518295399948362601,0.0013919911745884762464,-0.002932301975625245527,-0.22137676073728740356,0.47788258975295733189,-0.21220848888244681074,-0.039185616032404321785
1620391261858079008,1.8092781524647039149,-0.40980073881662348878,-0.208349856480932627,0.98137551745445228413,0.0016913375377304010107,-0.0029781320085211049169,-0.19206864358369094004,0.69878490966503536974,-0.22318660763801789759,-0.14674639547926457417
1620391262058089008,1.9149465640106551056,-0.4258521968396921098,-0.30041345606334057816,0.9850173077937466326,0.0013339363130174448392,-0.0041774770936184946538,-0.17239974665237825513,0.75653216977647641528,-0.22615774805283328508,-0.16323911702970875237
1620391262258101008,2.0544444561897421409,-0.46514794927793712276,-0.34342271670585805543,0.98823180411521005517,7.2028026423375798382e-05,-0.0034970897010486541243,-0.15292372775597357082,0.85230718794759185997,-0.19974326461326763482,-0.22936093708263172175
1620391262524864008,2.3178193386546155352,-0.5290305225274328782,-0.4265524968284519769,0.9925229114199969338,0.002385003952557156106,-0.0049555937361584635054,-0.12193450763931173997,0.95339153982025537371,-0.18059933975866984679,-0.25668120178498493589
1620391262724866008,2.4985177623704308836,-0.57699011619181561628,-0.50248524851354070542,0.99183370481066179813,0.0030886804392884262792,-0.0067726033809447838338,-0.12732043786503877136,0.87794810793878141908,-0.10633736551304133477,-0.3104724181610519218
1620391262924872008,2.6591601180098312085,-0.59112467354276188036,-0.54778730091183891471,0.98747629213376963975,0.0065989976292298311092,-0.010010738104505874368,-0.15731119104067056713,0.80890035273173699348,-0.19159179419332156291,-0.32585958115297347648
1620391263124878008,2.8411584336176245458,-0.62584434851694770163,-0.61058384801543852394,0.98107640368124326979,0.0057605271996862706524,-0.0082497513969161818254,-0.1933593754337988857,0.93974588467206487952,-0.24250584408698971917,-0.39180265461674063099
1620391263324879008,3.0167174363515307789,-0.6703046793456461927,-0.66768920187817504264,0.97357473549006956492,0.004638054457870268571,0.0035473013997220021257,-0.22829397609018634019,1.0115308728032139651,-0.32475006607310041851,-0.33956129662453632401
1620391263524885008,3.4275588777067569346,-0.72042384695148409257,-0.7331776880395037832,0.97023046857241512786,0.0044234743698782358345,0.0074175331387758766666,-0.24202944228003772653,1.0480630489243463188,-0.31102909440772641414,-0.3698692603783571009
1620391263724901008,3.240422108382254418,-0.78195048616680729037,-0.8033814311965414845,0.97411501820398649354,0.0031887757109522315777,0.006683179078761748021,-0.22593162270101468936,0.83947000153902284758,-0.27929502000062744749,-0.43132523452316573476
1620391263924931008,3.7388807258761338481,-0.91754245118363331191,-0.87179850951855575314,0.97974728409113043259,0.0030272338175631415859,0.0039665352889756942678,-0.20017582713521872573,1.1109718825725169999,-0.3088103064754481597,-0.37790322579560881033
1620391264191535008,3.7796670420824218795,-0.97288133074428118086,-0.90104260688547133107,0.98576004741841338763,0.0017966897108966429532,0.0064181731908392377489,-0.16802591428890606418,1.1372239892325197719,-0.3261016088287225223,-0.34767973074377361842
1620391264391546008,4.0100581181058281288,-1.0440567886044234136,-1.012268397486383309,0.9888642974491700377,0.0024758294081938859478,0.0027305053790577867197,-0.14877437897526638033,1.1808704454202647582,-0.34604850436145651038,-0.39191177019932749159
1620391264591556008,3.9805264425850066523,-0.95178582989610549525,-0.99334710103329670883,0.99041021275502683086,0.0061095868320784349828,0.00068322615921994028602,-0.13802107310588268563,1.1060901170970691698,-0.29761636783200140499,-0.41126564416905186938
1620391264791687008,4.5958570805883507404,-1.040362913364985209,-1.1212740807196532877,0.99075850596481596089,0.0086228640407723620986,-0.0028822863508381570997,-0.13533263279598220508,1.2977160462183190415,-0.21709120624580841019,-0.42609893835452511412
1620391264991690008,4.5841269051926420985,-1.1902686621171962855,-1.2575988509040740837,0.99077673981304836826,0.020894501957545812826,-0.0096004821416750211333,-0.13353914173762310158,1.1110669996019852945,-0.3104224433779884107,-0.42337583208168716453
1620391265191695008,4.9081312412793147715,-1.2631813310389332639,-1.3653676162810153283,0.98803740825935748582,0.019497365839879814142,-0.012436139472392870181,-0.15247057106360412115,1.2899415107019753801,-0.2874915783523594448,-0.36663484214455011045
1620391265391710008,4.7893646135593677116,-1.5481297880597562067,-1.6414653021807925626,0.98673348740661215306,0.02510596894086138467,-0.0069409938428118779161,-0.16024524254529515233,1.2003453003184085812,-0.41600307640016487287,-0.56494834556249851065
1620391265591710008,5.2419349799826235881,-1.6756544290074129044,-1.7975406288377189234,0.98351468219412530036,0.029543557683511981193,0.0014103338351960697985,-0.17839299051942469898,1.238224948189536212,-0.49187256174069032832,-0.52113412265020730985
1620391265791725008,5.3341242637073911226,-1.7219433866933002708,-1.8505396687462087879,0.98341939304779280029,0.031300350576698998672,0.0046250243545748921659,-0.17856425896860425584,1.2054156664232487106,-0.45856820905638778774,-0.54435499235970041809
1620391265991728008,5.6310240986929596119,-1.8278981937032192651,-1.9855416047098590759,0.98517994555419385883,0.032258737048646797529,0.000947176549642881325,-0.16846053430535626316,1.1929119673458314921,-0.44953423038887918572,-0.59872243789778911705
1620391266191739008,5.9250670958363151897,-1.9509510393523943339,-2.1514781698044327385,0.98718890004519144199,0.031815312624356079096,0.0018433048681347867503,-0.15634085754320020678,1.1838617372208120049,-0.43065167258086262114,-0.57246970803637897696
1620391266391740008,5.9929568296904385249,-1.9509732602144074232,-2.1844383200102153175,0.98596950617122791627,0.032826742654171015001,0.00078505728816321283022,-0.16366405088545457613,1.0630610409598311161,-0.3545011824146809265,-0.68019590531102269715
